time,filtered_QTcB
2013-02-02T07:39:09.250,0.428383642
2013-02-02T07:39:09.883,0.428049262
2013-02-02T07:39:10.578,0.428383642
2013-02-02T07:39:11.200,0.428049262
2013-02-02T07:39:13.989,0.428049262
2013-02-02T07:39:15.378,0.427714881
2013-02-02T07:39:16.011,0.427230752
2013-02-02T07:39:16.589,0.427472817
2013-02-02T07:39:17.233,0.427472817
2013-02-02T07:39:17.994,0.427714881
2013-02-02T07:39:19.350,0.427230752
2013-02-02T07:39:19.994,0.427472817
2013-02-02T07:39:20.700,0.428049262
2013-02-02T07:39:21.333,0.428383642
2013-02-02T07:39:21.950,0.428383642
2013-02-02T07:39:22.706,0.428383642
2013-02-02T07:39:23.383,0.428383642
2013-02-02T07:39:23.961,0.428383642
2013-02-02T07:39:26.033,0.428522174
2013-02-02T07:39:26.694,0.428660705
2013-02-02T07:39:27.389,0.428522174
2013-02-02T07:39:27.867,0.428660705
2013-02-02T07:39:28.533,0.428660705
2013-02-02T07:39:33.294,0.429068313
2013-02-02T07:39:33.800,0.429068313
2013-02-02T07:39:34.489,0.429344196
2013-02-02T07:39:35.150,0.429068313
2013-02-02T07:39:35.883,0.429068313
2013-02-02T07:39:38.428,0.429068313
2013-02-02T07:39:39.100,0.428864509
2013-02-02T07:39:43.544,0.429620079
2013-02-02T07:39:44.822,0.429620079
2013-02-02T07:39:45.311,0.429620079
2013-02-02T07:39:45.889,0.429620079
2013-02-02T07:39:46.478,0.429344196
2013-02-02T07:39:47.133,0.429620079
2013-02-02T07:39:48.422,0.429805566
2013-02-02T07:39:52.317,0.430121514
2013-02-02T07:39:53.061,0.430121514
2013-02-02T07:39:53.878,0.430121514
2013-02-02T07:39:54.494,0.430525651
2013-02-02T07:39:57.267,0.430525651
2013-02-02T07:39:57.989,0.430525651
2013-02-02T07:39:58.722,0.430929789
2013-02-02T07:39:59.361,0.430929789
2013-02-02T07:40:00.106,0.430929789
2013-02-02T07:40:00.756,0.430929789
2013-02-02T07:40:02.122,0.430929789
2013-02-02T07:40:02.756,0.430929789
2013-02-02T07:40:03.322,0.430929789
2013-02-02T07:40:08.667,0.431880709
2013-02-02T07:40:09.361,0.431405249
2013-02-02T07:40:10.194,0.430929789
2013-02-02T07:40:10.761,0.430929789
2013-02-02T07:40:11.461,0.430929789
2013-02-02T07:40:12.278,0.430929789
2013-02-02T07:40:12.856,0.430929789
2013-02-02T07:40:13.561,0.430929789
2013-02-02T07:40:14.294,0.430929789
2013-02-02T07:40:14.867,0.430929789
2013-02-02T07:40:15.667,0.430929789
2013-02-02T07:40:20.844,0.430929789
2013-02-02T07:40:21.544,0.430929789
2013-02-02T07:40:22.283,0.430929789
2013-02-02T07:40:24.972,0.430929789
2013-02-02T07:40:25.778,0.430929789
2013-02-02T07:40:26.333,0.430929789
2013-02-02T07:40:27.061,0.430929789
2013-02-02T07:40:27.778,0.431405249
2013-02-02T07:40:28.356,0.430929789
2013-02-02T07:40:30.994,0.430929789
2013-02-02T07:40:31.506,0.430929789
2013-02-02T07:40:32.161,0.430929789
2013-02-02T07:40:32.767,0.430929789
2013-02-02T07:40:33.522,0.430929789
2013-02-02T07:40:34.128,0.430929789
2013-02-02T07:40:34.733,0.430929789
2013-02-02T07:40:35.344,0.430929789
2013-02-02T07:40:36.017,0.430929789
2013-02-02T07:40:36.739,0.430929789
2013-02-02T07:40:37.389,0.430525651
2013-02-02T07:40:39.439,0.430121514
2013-02-02T07:40:40.089,0.430121514
2013-02-02T07:40:40.661,0.430121514
2013-02-02T07:40:43.228,0.429805566
2013-02-02T07:40:43.889,0.429712823
2013-02-02T07:40:45.189,0.429620079
2013-02-02T07:40:47.178,0.428864509
2013-02-02T07:40:47.828,0.428660705
2013-02-02T07:40:49.256,0.428660705
2013-02-02T07:40:49.983,0.428522174
2013-02-02T07:40:50.572,0.428049262
2013-02-02T07:40:51.311,0.428049262
2013-02-02T07:40:51.922,0.428049262
2013-02-02T07:40:56.456,0.427714881
2013-02-02T07:40:57.089,0.427714881
2013-02-02T07:40:57.739,0.427714881
2013-02-02T07:40:58.556,0.427714881
2013-02-02T07:40:59.072,0.427714881
2013-02-02T07:40:59.844,0.427714881
2013-02-02T07:41:00.417,0.427472817
2013-02-02T07:41:01.111,0.427472817
2013-02-02T07:41:01.828,0.427230752
2013-02-02T07:41:02.372,0.427230752
2013-02-02T07:41:03.006,0.42653278
2013-02-02T07:41:03.800,0.42653278
2013-02-02T07:41:04.411,0.42653278
2013-02-02T07:41:07.011,0.42548369
2013-02-02T07:41:07.611,0.42548369
2013-02-02T07:41:08.356,0.42653278
2013-02-02T07:41:08.950,0.425834807
2013-02-02T07:41:09.594,0.427230752
2013-02-02T07:41:10.233,0.427714881
2013-02-02T07:41:11.044,0.427714881
2013-02-02T07:41:11.611,0.427714881
2013-02-02T07:41:12.956,0.427472817
2013-02-02T07:41:13.583,0.427472817
2013-02-02T07:41:14.306,0.427472817
2013-02-02T07:41:14.844,0.42653278
2013-02-02T07:41:20.550,0.427714881
2013-02-02T07:41:21.122,0.427714881
2013-02-02T07:41:21.728,0.427714881
2013-02-02T07:41:22.511,0.427230752
2013-02-02T07:41:23.789,0.427472817
2013-02-02T07:41:28.272,0.427714881
2013-02-02T07:41:28.933,0.427714881
2013-02-02T07:41:29.611,0.427472817
2013-02-02T07:41:30.117,0.427714881
2013-02-02T07:41:31.389,0.427714881
2013-02-02T07:41:32.133,0.427714881
2013-02-02T07:41:32.739,0.427714881
2013-02-02T07:41:33.450,0.427714881
2013-02-02T07:41:34.211,0.42794465
2013-02-02T07:41:34.817,0.427714881
2013-02-02T07:41:35.528,0.427714881
2013-02-02T07:41:36.283,0.427714881
2013-02-02T07:41:36.867,0.427714881
2013-02-02T07:41:37.639,0.427714881
2013-02-02T07:41:38.294,0.42794465
2013-02-02T07:41:38.944,0.42794465
2013-02-02T07:41:39.544,0.428174419
2013-02-02T07:41:40.122,0.42819976
2013-02-02T07:41:40.750,0.428174419
2013-02-02T07:41:41.478,0.42794465
2013-02-02T07:41:42.078,0.42794465
2013-02-02T07:41:42.656,0.428174419
2013-02-02T07:41:45.233,0.427714881
2013-02-02T07:41:45.861,0.427714881
2013-02-02T07:41:46.578,0.427714881
2013-02-02T07:41:49.017,0.427714881
2013-02-02T07:41:49.700,0.42794465
2013-02-02T07:41:50.294,0.42794465
2013-02-02T07:41:52.922,0.427714881
2013-02-02T07:41:53.489,0.427714881
2013-02-02T07:41:54.100,0.427714881
2013-02-02T07:41:54.750,0.427714881
2013-02-02T07:41:55.322,0.42794465
2013-02-02T07:41:56.056,0.428174419
2013-02-02T07:41:56.606,0.427714881
2013-02-02T07:41:57.200,0.427714881
2013-02-02T07:41:57.822,0.427714881
2013-02-02T07:41:58.439,0.427714881
2013-02-02T07:41:59.117,0.427714881
2013-02-02T07:41:59.706,0.427472817
2013-02-02T07:42:00.361,0.427472817
2013-02-02T07:42:01.006,0.427230752
2013-02-02T07:42:03.806,0.425834807
2013-02-02T07:42:07.117,0.425132323
2013-02-02T07:42:12.317,0.425132073
2013-02-02T07:42:12.894,0.425051123
2013-02-02T07:42:13.589,0.424970172
2013-02-02T07:42:14.317,0.424944233
2013-02-02T07:42:14.989,0.424697326
2013-02-02T07:42:15.528,0.42447636
2013-02-02T07:42:16.183,0.424697326
2013-02-02T07:42:22.167,0.423979309
2013-02-02T07:42:22.772,0.423979309
2013-02-02T07:42:23.467,0.423979309
2013-02-02T07:42:24.061,0.423979309
2013-02-02T07:42:24.711,0.424227834
2013-02-02T07:42:25.533,0.423979309
2013-02-02T07:42:26.022,0.423690087
2013-02-02T07:42:26.628,0.423690087
2013-02-02T07:42:27.456,0.423690087
2013-02-02T07:42:28.017,0.423690087
2013-02-02T07:42:28.589,0.423690087
2013-02-02T07:42:29.256,0.423690087
2013-02-02T07:42:29.883,0.423400865
2013-02-02T07:42:30.600,0.423690087
2013-02-02T07:42:39.628,0.422258126
2013-02-02T07:42:40.339,0.422147856
2013-02-02T07:42:41.094,0.422258126
2013-02-02T07:42:41.644,0.422258126
2013-02-02T07:42:44.278,0.422147856
2013-02-02T07:42:44.811,0.422104092
2013-02-02T07:42:45.467,0.421958448
2013-02-02T07:42:51.628,0.420406452
2013-02-02T07:42:52.272,0.420109741
2013-02-02T07:42:52.928,0.420109741
2013-02-02T07:42:53.667,0.420109741
2013-02-02T07:42:54.300,0.420406452
2013-02-02T07:42:54.994,0.420109741
2013-02-02T07:43:02.056,0.420054666
2013-02-02T07:43:02.783,0.41999959
2013-02-02T07:43:03.356,0.41999959
2013-02-02T07:43:04.056,0.41999959
2013-02-02T07:43:04.706,0.420109741
2013-02-02T07:43:08.378,0.418555043
2013-02-02T07:43:11.417,0.418555043
2013-02-02T07:43:11.978,0.418555043
2013-02-02T07:43:12.628,0.418555043
2013-02-02T07:43:13.139,0.418555043
2013-02-02T07:43:13.761,0.418555043
2013-02-02T07:43:14.361,0.418555043
2013-02-02T07:43:14.972,0.418555043
2013-02-02T07:43:15.706,0.418555043
2013-02-02T07:43:16.239,0.418555043
2013-02-02T07:43:17.494,0.418456309
2013-02-02T07:43:18.911,0.418382763
2013-02-02T07:43:19.472,0.418382763
2013-02-02T07:43:20.950,0.418355551
2013-02-02T07:43:21.478,0.418330013
2013-02-02T07:43:22.789,0.417679421
2013-02-02T07:43:23.539,0.418355551
2013-02-02T07:43:29.239,0.416781155
2013-02-02T07:43:29.811,0.416157665
2013-02-02T07:43:30.433,0.415534175
2013-02-02T07:43:31.244,0.415380787
2013-02-02T07:43:31.811,0.415534175
2013-02-02T07:43:32.556,0.415380787
2013-02-02T07:43:33.150,0.415380787
2013-02-02T07:43:33.889,0.415380787
2013-02-02T07:43:34.500,0.416157665
2013-02-02T07:43:37.083,0.415534175
2013-02-02T07:43:39.606,0.415227399
2013-02-02T07:43:40.256,0.415213418
2013-02-02T07:43:42.622,0.415052429
2013-02-02T07:43:43.306,0.415024541
2013-02-02T07:43:43.961,0.415024541
2013-02-02T07:43:44.600,0.414996653
2013-02-02T07:43:45.133,0.414996653
2013-02-02T07:43:45.889,0.414996653
2013-02-02T07:43:46.439,0.414996653
2013-02-02T07:43:47.222,0.414996653
2013-02-02T07:43:47.833,0.414996653
2013-02-02T07:43:48.400,0.414996653
2013-02-02T07:43:49.083,0.414458522
2013-02-02T07:43:49.756,0.413805916
2013-02-02T07:43:50.444,0.413691443
2013-02-02T07:43:51.094,0.413449115
2013-02-02T07:43:53.594,0.413449115
2013-02-02T07:43:54.256,0.413449115
2013-02-02T07:43:54.761,0.413449115
2013-02-02T07:43:58.556,0.413437096
2013-02-02T07:43:59.267,0.413385437
2013-02-02T07:43:59.894,0.413333778
2013-02-02T07:44:00.467,0.413333778
2013-02-02T07:44:01.200,0.413333555
2013-02-02T07:44:03.711,0.412011027
2013-02-02T07:44:06.306,0.411636301
2013-02-02T07:44:06.911,0.411284029
2013-02-02T07:44:07.606,0.410931756
2013-02-02T07:44:08.228,0.410745974
2013-02-02T07:44:09.506,0.410560191
2013-02-02T07:44:10.167,0.410745974
2013-02-02T07:44:10.767,0.410745974
2013-02-02T07:44:15.294,0.410065825
2013-02-02T07:44:15.950,0.410065825
2013-02-02T07:44:16.606,0.410065825
2013-02-02T07:44:17.261,0.410065825
2013-02-02T07:44:17.894,0.410065825
2013-02-02T07:44:18.400,0.410065825
2013-02-02T07:44:19.011,0.410065825
2013-02-02T07:44:19.706,0.410012696
2013-02-02T07:44:20.172,0.409959568
2013-02-02T07:44:20.833,0.409959568
2013-02-02T07:44:21.256,0.409959568
2013-02-02T07:44:21.933,0.409387238
2013-02-02T07:44:22.450,0.409959568
2013-02-02T07:44:22.878,0.408814909
2013-02-02T07:44:25.139,0.408711946
2013-02-02T07:44:28.428,0.408306943
2013-02-02T07:44:29.200,0.408383904
2013-02-02T07:44:29.867,0.408306943
2013-02-02T07:44:30.617,0.408306943
2013-02-02T07:44:31.239,0.408306943
2013-02-02T07:44:32.028,0.408306943
2013-02-02T07:44:32.556,0.408306943
2013-02-02T07:44:33.239,0.408306943
2013-02-02T07:44:33.883,0.40815694
2013-02-02T07:44:34.506,0.408306943
2013-02-02T07:44:35.133,0.40815694
2013-02-02T07:44:35.856,0.40815694
2013-02-02T07:44:36.489,0.407779661
2013-02-02T07:44:37.033,0.407779661
2013-02-02T07:44:38.344,0.407552384
2013-02-02T07:44:38.933,0.407552384
2013-02-02T07:44:39.594,0.407552384
2013-02-02T07:44:40.233,0.407213493
2013-02-02T07:44:40.917,0.406874603
2013-02-02T07:44:41.644,0.406874603
2013-02-02T07:44:42.289,0.406874603
2013-02-02T07:44:42.922,0.406874603
2013-02-02T07:44:51.106,0.406558297
2013-02-02T07:44:51.628,0.406558297
2013-02-02T07:44:52.344,0.406558297
2013-02-02T07:44:52.994,0.406315678
2013-02-02T07:44:53.761,0.405861725
2013-02-02T07:44:54.394,0.40565039
2013-02-02T07:44:55.000,0.40565039
2013-02-02T07:44:55.756,0.405478535
2013-02-02T07:44:56.350,0.405306679
2013-02-02T07:44:57.089,0.405306679
2013-02-02T07:44:57.600,0.405306679
2013-02-02T07:45:01.317,0.405049695
2013-02-02T07:45:06.144,0.404892111
2013-02-02T07:45:06.844,0.404892111
2013-02-02T07:45:07.589,0.404862019
2013-02-02T07:45:08.322,0.404831927
2013-02-02T07:45:09.033,0.404862019
2013-02-02T07:45:09.733,0.404862019
2013-02-02T07:45:10.428,0.404831927
2013-02-02T07:45:11.122,0.404831927
2013-02-02T07:45:11.883,0.404831927
2013-02-02T07:45:12.456,0.404831927
2013-02-02T07:45:13.144,0.404504012
2013-02-02T07:45:13.850,0.403756744
2013-02-02T07:45:14.578,0.40374562
2013-02-02T07:45:15.339,0.40374562
2013-02-02T07:45:16.083,0.403734496
2013-02-02T07:45:16.833,0.403734496
2013-02-02T07:45:17.572,0.403593178
2013-02-02T07:45:18.328,0.40345186
2013-02-02T07:45:19.089,0.40345186
